adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,theaters,total_gross,year
"$149,900","$149,900",$3 million,10/7,New Films Cinema,Horror Thriller,Chain Letter,10/1,308,R,"October 1, 2010",1 hrs. 36 min.,NFC,406,"$138,788",2010
"$14,400","$146,500",$3 million,6/24,Magnolia,Romance,The Eclipse,3/26,309,R,"March 26, 2010",1 hrs. 28 min.,Magn.,12,"$133,411",2010
,"$145,600",,12/31,Warner Bros.,Music Drama,Pure Country 2,10/15,310,PG,"October 15, 2010",,WB,,"$133,771",2010
"$17,300","$142,800",,11/11,First Run,Documentary,Stonewall Uprising,6/16,311,Unrated,"June 16, 2010",1 hrs. 22 min.,FRun,10,"$128,203",2010
"$11,100","$141,700",,5/20,Magnolia,Foreign / Action,Warlords,4/2,312,R,"April 2, 2010",,Magn.,12,"$129,078",2010
"$5,200","$141,100",$10 million,7/1,IFC,Action / Adventure,"The Good, the Bad, the Weird",4/23,313,R,"April 23, 2010",2 hrs. 10 min.,IFC,15,"$128,486",2010
"$5,100","$141,000",,11/4,"Monterey Media, Inc.",Drama,"Lovely, Still",9/10,314,PG,"September 10, 2010",1 hrs. 32 min.,Mont.,17,"$127,564",2010
"$48,000","$138,600",$12 million,9/30,Magnolia,Action / Adventure,Centurion,8/27,315,R,"August 27, 2010",1 hrs. 37 min.,Magn.,19,"$123,570",2010
"$11,100","$136,800",,12/16,Rialto,Drama,Ran (2010 re-issue),2/5,316,R,"February 5, 2010",2 hrs. 42 min.,Rialto,4,"$124,673Domestic Lifetime Gross: $4,135,750",2010
"$5,700","$130,900",,6/24,Indican,Drama,Valley of the Heart's Delight,4/9,317,Unrated,"April 9, 2010",1 hrs. 40 min.,Indic.,8,"$119,290",2010
"$5,400","$129,700",,3/22,Worldplay,Documentary,See What I'm Saying: The Deaf Entertainers Documentary,3/19,318,PG-13,"March 19, 2010",1 hrs. 30 min.,WP,21,"$118,206",2010
"$52,000","$127,800",,7/1,CFI Releasing,Drama,Touching Home,4/30,319,PG-13,"April 30, 2010",1 hrs. 51 min.,CFI,7,"$116,353",2010
"$26,400","$127,000",,10/7,Freestyle Releasing,Musical,Bran Nue Dae,9/10,320,PG-13,"September 10, 2010",1 hrs. 25 min.,Free,55,"$113,568",2010
"$36,900","$124,900",$6 million,4/22,Paladin,Drama,The Greatest (2010),4/2,321,R,"April 2, 2010",,Pala.,19,"$114,766",2010
"$17,900","$124,900",,8/12,IFC,Comedy,Let it Rain,6/18,322,Unrated,"June 18, 2010",1 hrs. 50 min.,IFC,6,"$111,844",2010
"$7,300","$122,200",,3/24,Kino,Foreign,Dogtooth,6/25,323,Unrated,"June 25, 2010",1 hrs. 36 min.,Kino,5,"$110,248",2010
"$3,500","$121,900",,5/22,Cinema Guild,Documentary,Marwencol,10/8,324,Unrated,"October 8, 2010",1 hrs. 23 min.,CGld,6,"$112,036",2010
"$6,000","$121,900",,10/14,Abramorama,Documentary,Best Worst Movie,4/23,325,Unrated,"April 23, 2010",1 hrs. 33 min.,Abr.,2,"$109,895",2010
"$51,100","$119,500",,9/30,Four of a Kind,Romantic Comedy,The Romantics,9/10,326,PG-13,"September 10, 2010",1 hrs. 35 min.,FOAK,14,"$106,524",2010
"$65,800","$119,200",,5/6,Anchor Bay Films,Horror Thriller,After.Life,4/9,327,R,"April 9, 2010",1 hrs. 37 min.,Anch.,41,"$108,595",2010
"$90,000","$119,000",$10 million,2/25,Paladin,Drama,Blood Done Sign My Name,2/19,328,PG-13,"February 19, 2010",2 hrs. 8 min.,Pala.,95,"$109,383",2010
"$7,600","$117,900",,4/14,The Film Collaborative,Foreign,Undertow (2010),9/17,329,Unrated,"September 17, 2010",1 hrs. 40 min.,TFC,3,"$108,620",2010
"$25,000","$117,300",$8 million,12/16,Freestyle Releasing,Comedy Thriller,Wild Target,10/29,330,PG-13,"October 29, 2010",1 hrs. 38 min.,Free,13,"$108,589",2010
"$23,600","$116,700",,3/4,IndieVest Pictures,Comedy / Drama,Saint John of Las Vegas,1/29,331,R,"January 29, 2010",1 hrs. 25 min.,IVP,14,"$102,645",2010
"$22,300","$116,200",,12/23,IFC,Foreign,Inspector Bellamy,10/29,332,Unrated,"October 29, 2010",1 hrs. 50 min.,IFC,4,"$107,612",2010
"$11,900","$112,700",,12/16,Cinema Guild,Romance,Everyone Else,4/9,333,Unrated,"April 9, 2010",1 hrs. 59 min.,CGld,5,"$102,042",2010
"$48,000","$112,000",$4 million,7/15,Magnolia,Horror,George A. Romero's Survival of the Dead,5/28,334,R,"May 28, 2010",1 hrs. 30 min.,Magn.,20,"$101,740",2010
"$6,400","$111,600",,2/17,Strand,Comedy,Feed the Fish,4/23,335,Unrated,"April 23, 2010",,Strand,4,"$101,170",2010
"$46,700","$111,000",,7/22,Red Flag Releasing,Documentary,8: The Mormon Proposition,6/18,336,R,"June 18, 2010",1 hrs. 20 min.,RF,16,"$100,280",2010
"$12,200","$109,800",,9/9,Indican,Period Drama,Kings of the Evening,6/11,337,PG,"June 11, 2010",1 hrs. 39 min.,Indic.,5,"$99,270",2010
"$37,800","$109,600",$10 million,3/25,Roadside Attractions,Romantic Comedy,The Good Guy,2/19,338,R,"February 19, 2010",1 hrs. 30 min.,RAtt.,9,"$100,688",2010
"$8,900","$109,500",,5/12,First Run,Documentary,Bhutto,12/3,339,Unrated,"December 3, 2010",1 hrs. 51 min.,FRun,4,"$100,202",2010
"$34,400","$109,400",$2.9 million,12/2,Magnolia,Documentary,Freakonomics,10/1,340,PG-13,"October 1, 2010",1 hrs. 25 min.,Magn.,20,"$101,270",2010
,"$104,700",,-,Unknown,Foreign,Outside the Law (Hors-la-loi),11/3,341,Unrated,"November 3, 2010",2 hrs. 18 min.,,,"$96,933",2010
"$35,000","$100,500",$2 million,11/25,Anchor Bay Films,Horror,I Spit on Your Grave,10/8,342,Unrated,"October 8, 2010",1 hrs. 48 min.,Anch.,12,"$93,051",2010
"$11,200","$98,500",,8/19,Music Box Films,Foreign,OSS 117: Lost in Rio,5/7,343,Unrated,"May 7, 2010",1 hrs. 37 min.,MBox,7,"$89,375",2010
"$4,400","$98,500",,3/3,Saint Juste,Comedy,Oy Vey! My Son is Gay!,12/24,344,PG-13,"December 24, 2010",1 hrs. 31 min.,SJI,5,"$89,507",2010
"$4,100","$96,300",,6/30,Moving Pictures Institute,Documentary,The Cartel,4/16,345,Unrated,"April 16, 2010",1 hrs. 33 min.,MP,2,"$87,763",2010
"$70,100","$96,100",,1/14,Freestyle Releasing,Comedy,Crazy on the Outside,1/8,346,PG-13,"January 8, 2010",1 hrs. 36 min.,Free,75,"$88,335",2010
"$17,400","$91,600",,9/2,Oscilloscope Pictures,Drama,Kisses,7/16,347,Unrated,"July 16, 2010",1 hrs. 12 min.,Osci.,11,"$81,680",2010
"$9,700","$89,800",,6/17,IFC,Drama,No One Knows About Persian Cats,4/16,348,Unrated,"April 16, 2010",1 hrs. 46 min.,IFC,12,"$81,768",2010
"$1,500","$88,700",,2/10,GKIDS,Animation,Summer Wars,12/24,349,PG,"December 24, 2010",1 hrs. 54 min.,GK,11,"$80,768",2010
"$36,000","$88,600",,5/6,Buena Vista,Documentary,Waking Sleeping Beauty,3/26,350,PG,"March 26, 2010",1 hrs. 26 min.,BV,5,"$80,741",2010
"$17,000","$85,000","$15,000",5/20,IFC,Romance,Breaking Upwards,4/2,351,Unrated,"April 2, 2010",1 hrs. 29 min.,IFC,5,"$77,389",2010
"$14,600","$82,800",,2/24,Magnolia,Drama,Night Catches Us,12/3,352,R,"December 3, 2010",1 hrs. 28 min.,Magn.,9,"$76,185",2010
"$2,600","$80,300",,4/7,International Film Circuit,Documentary,Enemies of the People,7/30,353,Unrated,"July 30, 2010",1 hrs. 33 min.,ICir,6,"$73,171",2010
"$6,600","$80,300",,9/16,First Run,Documentary,Prodigal Sons,2/26,354,Unrated,"February 26, 2010",1 hrs. 26 min.,FRun,11,"$73,544",2010
"$6,600","$79,400",,11/25,Music Box Films,Crime Drama,The Sicilian Girl,8/4,355,Unrated,"August 4, 2010",1 hrs. 55 min.,MBox,6,"$71,239",2010
"$15,800","$78,800",,3/17,Indican,Action,Rosencrantz & Guildenstern Are Undead,6/4,356,R,"June 4, 2010",1 hrs. 25 min.,Indic.,4,"$71,007",2010
"$23,500","$77,700",$9 million,10/14,First Look,Crime Comedy,Leaves of Grass,9/17,357,R,"September 17, 2010",1 hrs. 45 min.,First,6,"$70,066",2010
"$11,100","$75,300",,-,The Film Desk,Drama,Le Amiche (re-issue),6/18,358,Unrated,"June 18, 2010",1 hrs. 44 min.,FDesk,1,"$68,167",2010
"$9,900","$74,800",,11/11,Mangusta Productions,Documentary,2012: Time for Change,4/9,359,Unrated,"April 9, 2010",,Mang.,2,"$68,339",2010
"$5,400","$74,700",,10/14,Strand,Historical Drama,John Rabe,5/21,360,Unrated,"May 21, 2010",2 hrs. 14 min.,Strand,6,"$67,519",2010
"$11,800","$74,600",,-,Balcony Releasing,Documentary,The Sun Behind the Clouds: Tibet's Struggle for Freedom,3/31,361,Unrated,"March 31, 2010",1 hrs. 19 min.,Bal.,4,"$67,095",2010
"$5,000","$74,500",,4/7,Variance Films,Documentary,Strange Powers: Stephin Merritt and the Magnetic Fields,10/27,362,Unrated,"October 27, 2010",1 hrs. 22 min.,Vari.,5,"$68,719",2010
"$8,400","$73,800",,1/6,Balcony Releasing,Documentary,Budrus,10/8,363,Unrated,"October 8, 2010",1 hrs. 18 min.,Bal.,4,"$68,353",2010
"$5,700","$72,700",,7/1,First Run,Documentary,Dancing Across Borders,3/26,364,Unrated,"March 26, 2010",1 hrs. 28 min.,FRun,5,"$66,166",2010
"$22,000","$72,000",,7/22,Hannover House,Documentary,Racing Dreams,5/21,365,PG,"May 21, 2010",1 hrs. 36 min.,Hann.,33,"$65,082",2010
"$8,600","$68,300",,2/17,Film Movement,Drama,Alamar,7/14,366,Unrated,"July 14, 2010",1 hrs. 13 min.,FM,3,"$61,613",2010
"$20,900","$68,000",,5/19,China Lion,Foreign,Aftershock (Tangshan Dadizhen),10/29,367,Unrated,"October 29, 2010",2 hrs. 15 min.,CL,25,"$62,962",2010
"$29,000","$67,700",,12/30,Roadside Attractions,Documentary,Cool It,11/12,368,PG,"November 12, 2010",1 hrs. 28 min.,RAtt.,43,"$62,713",2010
"$12,200","$65,200",,10/21,Sony Classics,Romance,Orlando (re-issue),7/23,369,PG-13,"July 23, 2010",1 hrs. 33 min.,SPC,5,"$58,198Domestic Lifetime Gross: $5,377,643",2010
"$3,300","$61,000",,10/7,Walking Shadows,Documentary,The Nature of Existence,6/18,370,Unrated,"June 18, 2010",1 hrs. 34 min.,WS,4,"$54,645",2010
"$7,400","$60,700",,7/1,IFC,Comedy,Looking for Eric,5/14,371,Unrated,"May 14, 2010",1 hrs. 56 min.,IFC,11,"$55,804",2010
"$18,000","$60,600",,7/29,Variance Films,Documentary,The Lottery,6/11,372,Unrated,"June 11, 2010",1 hrs. 49 min.,Vari.,3,"$54,543",2010
"$1,300","$60,000",,9/23,Eleven Arts,Drama,The Harimaya Bridge,3/12,373,Unrated,"March 12, 2010",2 hrs. 0 min.,Elev.,3,"$54,473",2010
"$11,700","$59,900",,7/22,Nocturnal Features,Action Horror,God of Vampires,7/2,374,Unrated,"July 2, 2010",1 hrs. 46 min.,Noct.,10,"$53,345",2010
"$10,100","$59,300",,6/24,Zeitgeist,Documentary,Harlan: In the Shadow of Jew Suss,3/3,375,Unrated,"March 3, 2010",1 hrs. 39 min.,Zeit.,5,"$54,305",2010
"$6,900","$58,100",,11/4,Cinema Purgatorio,Documentary,Cropsey,6/4,376,Unrated,"June 4, 2010",1 hrs. 24 min.,CP,4,"$52,476",2010
"$9,200","$57,600",,7/15,Argot Pictures,Documentary,Breath Made Visible,4/2,377,Unrated,"April 2, 2010",1 hrs. 20 min.,Argo.,3,"$52,387",2010
"$29,800","$56,900",,4/22,Grassroots Films,Documentary,The Human Experience,4/9,378,PG-13,"April 9, 2010",1 hrs. 30 min.,Gr.,5,"$52,296",2010
"$56,800","$56,800",,10/7,Vitagraph,Horror,Hatchet 2,10/1,379,Unrated,"October 1, 2010",1 hrs. 36 min.,Vita.,68,"$52,604",2010
"$8,100","$54,900",,11/3,Cinema Guild,Foreign,The Strange Case of Angelica,12/29,380,Unrated,"December 29, 2010",1 hrs. 37 min.,CGld,2,"$50,135",2010
"$23,100","$52,700",,9/2,Buena Vista,Animation,Tales from Earthsea,8/13,381,PG-13,"August 13, 2010",1 hrs. 55 min.,BV,5,"$48,461",2010
"$17,300","$52,400",,9/16,IFC,Foreign,Change of Plans,8/27,382,Unrated,"August 27, 2010",1 hrs. 40 min.,IFC,2,"$46,714",2010
"$8,600","$51,200",,9/29,The Film Desk,Foreign,Every Man for Himself (2010 re-issue),11/12,383,Unrated,"November 12, 2010",1 hrs. 27 min.,FDesk,2,"$47,262",2010
"$17,900","$50,600",,4/22,Roadside Attractions,Thriller,Ca$h,3/26,384,R,"March 26, 2010",1 hrs. 48 min.,RAtt.,43,"$46,488",2010
"$14,400","$50,500",$3.5 million,3/4,Darius Films,Comedy / Drama,Defendor,2/19,385,R,"February 19, 2010",1 hrs. 35 min.,Dar.,4,"$44,462",2010
"$7,000","$50,400",,2/10,Oscilloscope Pictures,Documentary,William S. Burroughs: A Man Within,11/17,386,Unrated,"November 17, 2010",1 hrs. 30 min.,Osci.,4,"$46,380",2010
"$47,300","$47,300",,12/16,Yash Raj,Foreign,Band Baaja Baaraat,12/10,387,Unrated,"December 10, 2010",2 hrs. 35 min.,Yash,32,"$43,820",2010
"$14,800","$46,900",,9/28,Milestone,Documentary,On the Bowery (re-release),9/17,388,Unrated,"September 17, 2010",1 hrs. 5 min.,Mile.,1,"$41,802",2010
"$6,300","$46,700",,7/29,Zeitgeist,Documentary,The Oath,5/7,389,Unrated,"May 7, 2010",1 hrs. 30 min.,Zeit.,4,"$42,273",2010
"$27,300","$45,500",,6/10,Reliance Big Pictures,Romance,Kites: The Remix,5/28,390,Unrated,"May 28, 2010",1 hrs. 30 min.,Relbig.,40,"$41,783Domestic Lifetime Gross: $1,685,269",2010
"$4,300","$43,600",,-,Indican,Animation,The Trouble with Terkel (2010),10/15,391,R,"October 15, 2010",1 hrs. 24 min.,Indic.,4,"$40,385Domestic Lifetime Gross: $161,457",2010
"$4,600","$42,500",,3/25,Image Entertainment,Drama,44 Inch Chest,1/15,392,R,"January 15, 2010",1 hrs. 35 min.,Imag.,5,"$39,033",2010
"$3,200","$41,600",,9/15,The World According to Shorts,Animation,Nine Nation Animation,9/29,393,Unrated,"September 29, 2010",1 hrs. 22 min.,Shorts,2,"$38,382",2010
"$9,100","$41,200",,12/16,Lorber Films,Foreign,Army of Crime,8/20,394,Unrated,"August 20, 2010",2 hrs. 19 min.,Lorb.,3,"$37,031",2010
"$13,900","$41,200",,1/6,Balcony Releasing,Documentary,The Legend of Pale Male,11/24,395,Unrated,"November 24, 2010",1 hrs. 25 min.,Bal.,4,"$38,083",2010
"$15,200","$40,500",,4/15,"Monterey Media, Inc.",Historical Drama,The Red Baron,3/19,396,PG-13,"March 19, 2010",1 hrs. 46 min.,Mont.,19,"$37,189",2010
"$12,900","$39,300",,4/1,Magnolia,Action,District B13: Ultimatum,2/5,397,R,"February 5, 2010",1 hrs. 35 min.,Magn.,9,"$36,136",2010
"$3,500","$38,700",,-,Variance Films,Music Drama,Guy and Madeline on a Park Bench,11/5,398,Unrated,"November 5, 2010",1 hrs. 22 min.,Vari.,5,"$35,556",2010
"$12,500","$38,300",,12/23,Strand,Foreign,Hideaway (Le Refuge),9/10,399,Unrated,"September 10, 2010",1 hrs. 28 min.,Strand,5,"$34,525",2010
"$6,000","$37,100",,3/3,Cinema Guild,Drama,Around a Small Mountain,7/9,400,Unrated,"July 9, 2010",1 hrs. 24 min.,CGld,3,"$33,216",2010
"$14,300","$37,000",,10/3,Vitagraph,Documentary,Ahead of Time,9/10,401,Unrated,"September 10, 2010",1 hrs. 13 min.,Vita.,3,"$33,024",2010
"$2,600","$37,000",,9/23,Variance Films,Drama,Spoken Word,7/23,402,Unrated,"July 23, 2010",1 hrs. 56 min.,Vari.,4,"$32,961",2010
"$9,100","$36,800",,5/20,Strand,Fantasy,Bluebeard,3/26,403,Unrated,"March 26, 2010",1 hrs. 20 min.,Strand,3,"$33,490",2010
"$7,100","$35,700",,7/29,Argot Pictures,Documentary,Beetle Queen Conquers Tokyo,5/12,404,Unrated,"May 12, 2010",1 hrs. 30 min.,Argo.,3,"$32,308",2010
,"$35,100",,12/2,Zipporah Films,Documentary,Boxing Gym,10/22,405,Unrated,"October 22, 2010",1 hrs. 31 min.,Zipp.,7,"$32,476",2010
"$24,000","$35,000",,6/10,Truly Indie,Documentary,Living in Emergency,6/4,406,Unrated,"June 4, 2010",1 hrs. 33 min.,Truly,7,"$32,208",2010
"$6,800","$34,500",,10/14,Lorber Films,Documentary,Who Is Harry Nilsson?,9/10,408,Unrated,"September 10, 2010",1 hrs. 56 min.,Lorb.,3,"$30,975",2010
"$11,300","$34,500",,6/10,Magnolia,Documentary,180 South,5/21,407,PG,"May 21, 2010",1 hrs. 25 min.,Magn.,4,"$31,745",2010
"$8,900","$34,400",,8/5,IFC,Sci-Fi Action,Valhalla Rising,7/16,409,Unrated,"July 16, 2010",1 hrs. 30 min.,IFC,2,"$30,638",2010
"$3,000","$34,300",,10/21,International WOW,Documentary,GasLand,9/15,410,Unrated,"September 15, 2010",1 hrs. 47 min.,WOW,2,"$30,846",2010
"$10,200","$33,200",,7/15,Morning Star,Drama / Thriller,In My Sleep,4/23,411,PG-13,"April 23, 2010",1 hrs. 30 min.,MSP,2,"$30,158",2010
"$12,700","$32,800",,8/12,Truly Indie,Comedy / Drama,Lbs.,3/26,412,Unrated,"March 26, 2010",1 hrs. 39 min.,Truly,1,"$29,866",2010
"$3,300","$32,700",,-,Indican,Foreign,Shanghai Red,2/12,413,R,"February 12, 2010",1 hrs. 38 min.,Indic.,3,"$30,353",2010
"$11,900","$32,400",,3/17,Argot Pictures,Documentary,Saint Misbehavin': The Wavy Gravy Movie,12/3,414,Unrated,"December 3, 2010",1 hrs. 27 min.,Argo.,3,"$29,893",2010
"$17,600","$32,400",,5/27,MAC Releasing,Drama,Multiple Sarcasms,5/7,415,R,"May 7, 2010",1 hrs. 38 min.,MAC,15,"$29,731",2010
"$6,200","$31,700",,10/7,Lorber Films,Documentary,Two in the Wave,5/19,416,Unrated,"May 19, 2010",1 hrs. 31 min.,Lorb.,1,"$28,808",2010
"$9,200","$31,200",,8/12,Magnolia,Foreign / Horror,[Rec] 2,7/9,417,R,"July 9, 2010",1 hrs. 25 min.,Magn.,7,"$27,766",2010
"$7,000","$29,900",,-,Cinema Purgatorio,Comedy / Drama,Here and There,5/14,418,Unrated,"May 14, 2010",1 hrs. 25 min.,CP,5,"$27,156",2010
"$7,400","$28,600",,3/18,New American Vision,Drama,Eyes Wide Open,2/5,419,Unrated,"February 5, 2010",1 hrs. 30 min.,NAV,1,"$26,258",2010
"$7,600","$28,500",,6/24,International Film Circuit,Documentary,October Country,2/12,420,Unrated,"February 12, 2010",1 hrs. 20 min.,ICir,4,"$26,185",2010
"$4,500","$28,400",,2/10,Flicker Alley,Documentary,Henri-Georges Clouzot's Inferno,7/16,421,Unrated,"July 16, 2010",1 hrs. 42 min.,FA,3,"$25,489",2010
"$6,400","$27,800","$40,000",4/22,Oscilloscope Pictures,Drama,The Exploding Girl,3/12,422,Unrated,"March 12, 2010",1 hrs. 19 min.,Osci.,3,"$25,572",2010
,"$27,700",,10/14,Ripple Effect Inc.,Documentary,Fresh (2010),4/9,423,Unrated,"April 9, 2010",1 hrs. 12 min.,REI,3,"$25,115",2010
"$4,300","$26,300",,10/21,First Run,Documentary,Behind the Burly Q,4/23,424,Unrated,"April 23, 2010",1 hrs. 38 min.,FRun,2,"$23,889",2010
"$9,100","$25,900",,8/26,Kino,Documentary,Videocracy,2/12,425,Unrated,"February 12, 2010",1 hrs. 25 min.,Kino,1,"$23,720",2010
"$11,700","$25,300",,9/30,Cabin Films,Documentary,The Other City,9/17,426,Unrated,"September 17, 2010",1 hrs. 30 min.,CF,2,"$22,539",2010
"$14,200","$24,400",,3/11,Roadside Attractions,Drama,Happy Tears,2/19,427,R,"February 19, 2010",1 hrs. 35 min.,RAtt.,15,"$22,464",2010
"$13,400","$23,800",,12/30,Roadside Attractions,Drama,Hemingway's Garden of Eden,12/10,429,R,"December 10, 2010",1 hrs. 51 min.,RAtt.,14,"$22,083",2010
"$7,600","$23,800",,12/30,IFC,Documentary,And Everything is Going Fine,12/10,428,Unrated,"December 10, 2010",1 hrs. 29 min.,IFC,2,"$22,080",2010
"$9,100","$23,700",,6/3,IFC,Comedy / Drama,Daddy Longlegs,5/14,430,Unrated,"May 14, 2010",1 hrs. 40 min.,IFC,2,"$21,766",2010
"$5,700","$23,600",,5/13,Strand,Drama,Toe to Toe,2/26,431,Unrated,"February 26, 2010",1 hrs. 44 min.,Strand,2,"$21,648",2010
"$4,400","$23,100",,3/11,Indican,Action,The Korean,2/5,432,PG-13,"February 5, 2010",1 hrs. 38 min.,Indic.,2,"$20,279",2010
"$6,500","$23,000",,-,Magnolia,Drama,The Good Heart,4/30,433,R,"April 30, 2010",1 hrs. 35 min.,Magn.,6,"$20,930",2010
"$9,300","$22,900",,1/20,Strand,Crime Thriller,Red Hill,11/5,434,R,"November 5, 2010",1 hrs. 35 min.,Strand,5,"$21,087",2010
"$3,200","$22,300",,-,Paladin,Comedy,Douchebag,10/1,435,Unrated,"October 1, 2010",1 hrs. 20 min.,Pala.,6,"$20,615",2010
"$5,100","$22,200",,10/28,Kino,Documentary,Double Take (2010),6/2,436,Unrated,"June 2, 2010",1 hrs. 20 min.,Kino,1,"$20,218",2010
"$10,000","$22,200",,9/30,Mountain Top Releasing,Drama,The Trial (2010),9/10,437,PG-13,"September 10, 2010",,MTop,2,"$19,753",2010
"$3,100","$21,900",,1/6,IFC,Documentary,Shoah,12/10,438,Unrated,"December 10, 2010",9 hrs. 10 min.,IFC,1,"$20,175",2010
"$5,200","$21,500",,10/21,First Run,Documentary,Neshoba: The Price of Freedom,8/13,439,Unrated,"August 13, 2010",1 hrs. 26 min.,FRun,2,"$19,245",2010
"$4,200","$21,500",,9/9,People Pictures,Comedy,The People I've Slept With,8/13,440,Unrated,"August 13, 2010",1 hrs. 29 min.,PP,2,"$19,137",2010
"$6,100","$20,100",,8/5,Paladin,Documentary,Great Directors,7/2,441,Unrated,"July 2, 2010",1 hrs. 30 min.,Pala.,4,"$17,921",2010
"$8,700","$19,900",,7/8,First Run,Documentary,Off and Running,1/29,442,Unrated,"January 29, 2010",1 hrs. 16 min.,FRun,1,"$18,262",2010
"$1,300","$19,700",,4/28,Kino,Documentary,Nenette,12/22,443,Unrated,"December 22, 2010",1 hrs. 10 min.,Kino,3,"$18,009",2010
"$13,300","$18,900",,1/21,Freestyle Releasing,Action,Bitch Slap,1/8,444,R,"January 8, 2010",1 hrs. 45 min.,Free,3,"$17,365",2010
,"$18,900",,9/2,Oscilloscope Pictures,Drama,The Law (re-release),6/23,445,Unrated,"June 23, 2010",,Osci.,1,"$17,351",2010
$400,"$18,500",,-,Clay Way Media,Documentary,Carbon Nation,5/7,446,Unrated,"May 7, 2010",1 hrs. 26 min.,CWM,2,"$16,901",2010
"$4,800","$18,200",,11/18,Phase 4,Comedy / Drama,The Freebie,9/17,447,R,"September 17, 2010",1 hrs. 18 min.,P4,4,"$16,613",2010
"$8,300","$17,200",,6/17,Artigo/Ajemian,Comedy,BoyBand,6/4,448,Unrated,"June 4, 2010",1 hrs. 38 min.,A/A,2,"$15,628Domestic Lifetime Gross: $28,336",2010
$900,"$17,000",,-,Delaware Pictures,Crime Thriller,Dreamkiller,2/19,449,R,"February 19, 2010",1 hrs. 43 min.,Del.,3,"$15,514",2010
,"$16,100",,11/4,All Rise Films,Documentary,The Two Escobars,8/27,450,Unrated,"August 27, 2010",1 hrs. 40 min.,ARF,1,"$14,457",2010
"$10,900","$15,200",,10/14,Samuel Goldwyn,Drama,GhettoPhysics: Will the Real Pimps and Hos Please Stand Up?,10/8,451,R,"October 8, 2010",1 hrs. 34 min.,Gold.,9,"$14,034",2010
"$9,800","$14,900",,4/15,Image Entertainment,Drama / Thriller,Don McKay,4/2,452,R,"April 2, 2010",1 hrs. 27 min.,Imag.,7,"$13,722",2010
"$9,500","$14,800",,5/6,MPI Media Group,Comedy / Drama,Paper Man,4/23,453,R,"April 23, 2010",1 hrs. 50 min.,MPI,3,"$13,514",2010
"$14,800","$14,700",,-,Paladin,Drama,Handsome Harry,4/16,454,R,"April 16, 2010",1 hrs. 34 min.,Pala.,4,"$13,500 (Estimate)",2010
"$5,700","$14,400",,4/14,Embrem Entertainment,Comedy,Violet Tendencies,11/5,455,Unrated,"November 5, 2010",1 hrs. 39 min.,Embr.,1,"$13,304",2010
"$8,400","$14,100",,10/21,Area23a,Sci-Fi,Jim (2010),10/8,456,Unrated,"October 8, 2010",1 hrs. 41 min.,A23,1,"$13,015",2010
"$7,500","$13,500",,-,Strand,Documentary,Picture Me,9/17,457,Unrated,"September 17, 2010",1 hrs. 22 min.,Strand,1,"$12,008",2010
"$4,200","$13,500",,7/22,Mangusta Productions,Comedy,The Living Wake,5/14,458,Unrated,"May 14, 2010",1 hrs. 30 min.,Mang.,1,"$12,232",2010
"$8,200","$13,200",,8/5,Freestyle Releasing,Drama,The Dry Land,7/30,459,R,"July 30, 2010",1 hrs. 32 min.,Free,5,"$11,777",2010
"$6,600","$13,100",,9/16,Dada Films,Romantic Comedy,White Wedding,9/3,460,PG-13,"September 3, 2010",1 hrs. 33 min.,Da.,4,"$11,710",2010
"$4,900","$13,000",,12/16,Shadow Dist.,Documentary,The Kids Grow Up,10/29,461,Unrated,"October 29, 2010",1 hrs. 30 min.,Shad.,1,"$12,095",2010
"$5,600","$13,000",,10/21,Lorber Films,Foreign,Salt of this Sea,8/13,462,Unrated,"August 13, 2010",1 hrs. 44 min.,Lorb.,2,"$11,662",2010
"$2,700","$12,600",,6/24,Variance Films,Documentary,After the Cup: Sons of Sakhnin United,5/21,463,Unrated,"May 21, 2010",1 hrs. 20 min.,Vari.,3,"$11,538",2010
"$3,800","$12,400",,3/10,Strand,Drama,The Taqwacores,10/22,464,Unrated,"October 22, 2010",1 hrs. 20 min.,Strand,2,"$11,445",2010
"$2,600","$12,300",,11/4,Abramorama,Comedy / Drama,Cherry,10/8,465,R,"October 8, 2010",1 hrs. 35 min.,Abr.,3,"$11,362",2010
"$5,300","$12,200",,-,Unknown,Drama,Children of Invention,3/12,466,Unrated,"March 12, 2010",1 hrs. 26 min.,,2,"$11,183",2010
$900,"$12,100",,8/26,Strand,Foreign,Spring Fever,6/4,467,Unrated,"June 4, 2010",1 hrs. 56 min.,Strand,2,"$10,824",2010
,"$11,900",,-,Indican,Drama,Christina,12/3,468,Unrated,"December 3, 2010",,Indic.,,"$11,000",2010
"$4,000","$11,800",,5/13,Indican,Animation,Terkel in Trouble,3/26,469,R,"March 26, 2010",1 hrs. 4 min.,Indic.,2,"$10,783Domestic Lifetime Gross: $161,457",2010
"$2,100","$11,700",,-,Olive Films,Music Drama,The Milk of Sorrow,8/27,470,Unrated,"August 27, 2010",1 hrs. 34 min.,Olive,2,"$10,462",2010
"$2,800","$11,400",,2/25,First Run,Documentary,Waiting for Armageddon,1/8,471,Unrated,"January 8, 2010",1 hrs. 14 min.,FRun,1,"$10,501",2010
"$4,400","$11,200",,9/23,Indican,Horror Thriller,Circle,8/27,472,Unrated,"August 27, 2010",,Indic.,2,"$10,024",2010
