adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,theaters,total_gross,year
"$71,400","$217,600",,5/23,Anchor Bay Films,Sports Drama,Touchback,4/13,308,PG-13,"April 13, 2012",1 hrs. 58 min.,Anch.,69,"$204,232",2012
"$46,200","$204,400",,10/4,China Lion,Foreign,A Simple Life,4/13,309,Unrated,"April 13, 2012",1 hrs. 58 min.,CL,13,"$191,826",2012
"$63,600","$199,000",,3/15,Nocturnal Features,Sci-Fi Thriller,Lost Woods,3/2,310,Unrated,"March 2, 2012",1 hrs. 28 min.,Noct.,13,"$180,117",2012
"$67,000","$194,600",,4/25,Eleven Arts,Animation,Puella Magi Madoka Magica the Movie,10/19,311,Unrated,"October 19, 2012",4 hrs. 0 min.,Elev.,5,"$180,440",2012
"$130,300","$194,200",,3/8,Eleven Arts,Foreign,Fullmetal Alchemist: The Sacred Star of Milos,1/20,312,Unrated,"January 20, 2012",1 hrs. 50 min.,Elev.,42,"$177,802",2012
"$103,300","$194,100",,3/22,UTV Communications,Foreign,Tere Naal Love Ho Gaya,2/24,313,Unrated,"February 24, 2012",2 hrs. 10 min.,UTV,49,"$177,743",2012
"$31,000","$189,300",,5/20,ArtAffects,Documentary,Monumental: In Search of America's National Treasure,3/30,314,PG,"March 30, 2012",1 hrs. 25 min.,AAE,27,"$177,729",2012
"$20,300","$188,200",,-,Magnolia,Drama,The Hunter (2012),4/6,315,R,"April 6, 2012",1 hrs. 41 min.,Magn.,17,"$176,669",2012
"$117,100","$188,100",,9/20,UTV Communications,Foreign,Joker,8/31,316,Unrated,"August 31, 2012",3 hrs. 20 min.,UTV,74,"$169,181",2012
"$8,000","$187,100",,12/20,Rialto,Foreign,Grand Illusion (2012 re-release),5/11,317,Unrated,"May 11, 2012",1 hrs. 54 min.,Rialto,4,"$174,065",2012
"$121,300","$183,200",,6/14,Cinedigm/Brian&Barrett,Music Drama,Battlefield America,6/1,318,PG-13,"June 1, 2012",1 hrs. 46 min.,CEB&B,188,"$172,000",2012
"$14,400","$182,200",,8/26,Brainstorm and Double Hope,Drama,Dark Horse,6/8,319,Unrated,"June 8, 2012",1 hrs. 24 min.,BM&DH,10,"$166,228",2012
"$106,100","$181,400",,-,Indomina Media,Foreign / Action,Flying Swords of Dragon Gate,8/31,320,R,"August 31, 2012",2 hrs. 2 min.,IM,15,"$170,276",2012
"$133,100","$173,200",,8/30,Eros,Foreign,Shirin Farhad Ki Toh Nikal Padi,8/24,321,Unrated,"August 24, 2012",,Eros,54,"$155,758",2012
"$8,700","$171,800",,5/3,Zipporah Films,Documentary,Crazy Horse,1/18,322,Unrated,"January 18, 2012",2 hrs. 14 min.,Zipp.,14,"$157,782",2012
"$29,700","$171,000",,11/1,Strand,Foreign,Unforgivable,6/29,323,Unrated,"June 29, 2012",1 hrs. 51 min.,Strand,6,"$154,189",2012
"$14,800","$170,200",,12/20,MPI Media Group,Foreign,The Big Picture (2012),10/12,324,Unrated,"October 12, 2012",,MPI,8,"$158,411",2012
"$25,900","$168,500",,9/13,Kino Lorber,Foreign,Elles,4/27,325,NC-17,"April 27, 2012",1 hrs. 36 min.,KL,13,"$157,508",2012
"$16,500","$167,000",,-,Adopt Films,Foreign,Sister (2012),10/5,326,Unrated,"October 5, 2012",1 hrs. 37 min.,AF,14,"$154,659",2012
"$32,200","$166,300",,5/28,Nocturnal Features,Horror Thriller,Deadtime,5/11,327,Unrated,"May 11, 2012",1 hrs. 42 min.,Noct.,18,"$156,072",2012
"$35,200","$165,600",,5/3,Drafthouse,Foreign,Bullhead,2/17,328,R,"February 17, 2012",2 hrs. 4 min.,Drft.,34,"$151,840",2012
"$12,000","$165,300",,-,Cinema Guild,Foreign,Once Upon a Time in Anatolia,1/4,329,Unrated,"January 4, 2012",2 hrs. 30 min.,CGld,6,"$152,408",2012
"$105,200","$163,100",,11/15,Eros,Foreign,Chakravyuh,10/24,330,Unrated,"October 24, 2012",,Eros,79,"$151,778",2012
"$81,800","$162,400",,12/20,Lionsgate,Foreign,Hecho En Mexico,11/30,331,R,"November 30, 2012",1 hrs. 38 min.,LGF,26,"$151,133",2012
"$10,700","$161,900",,11/22,The Film Arcade,Foreign,Simon and the Oaks,10/12,332,Unrated,"October 12, 2012",2 hrs. 2 min.,TFA,17,"$150,664",2012
"$53,000","$160,200",,8/23,Nocturnal Features,Horror,From Beneath,8/10,333,Unrated,"August 10, 2012",1 hrs. 22 min.,Noct.,18,"$144,123",2012
"$11,600","$158,000",,8/23,Magnolia,Foreign,I Wish,5/11,334,PG,"May 11, 2012",2 hrs. 8 min.,Magn.,12,"$145,808",2012
"$45,400","$155,700",,6/28,Nocturnal Features,Horror,Deadly Renovations,6/8,335,Unrated,"June 8, 2012",1 hrs. 24 min.,Noct.,13,"$146,146",2012
"$8,300","$154,700",,12/20,Weinstein Company,Comedy / Drama,This Must Be the Place,11/2,336,R,"November 2, 2012",1 hrs. 58 min.,Wein.,15,"$143,979",2012
"$102,500","$154,200",,11/15,UTV Communications,Foreign,Luv Shuv Tey Chicken Khurana,11/2,337,Unrated,"November 2, 2012",,UTV,60,"$143,507",2012
"$28,700","$152,900",,9/20,IFC,Foreign,Beloved (2012),8/17,338,Unrated,"August 17, 2012",2 hrs. 18 min.,IFC,7,"$137,515",2012
"$54,900","$152,100",,9/27,Nocturnal Features,Drama,Slaughter Creek,9/14,339,Unrated,"September 14, 2012",1 hrs. 16 min.,Noct.,16,"$136,815",2012
"$88,200","$148,100",,6/14,Anchor Bay Films,Comedy,High School,6/1,340,R,"June 1, 2012",1 hrs. 39 min.,Anch.,200,"$139,034",2012
"$10,200","$145,300",,-,Kino Lorber,Documentary,Kumare,6/20,341,Unrated,"June 20, 2012",1 hrs. 24 min.,KL,9,"$132,160",2012
"$22,000","$145,300",,11/15,The Film Arcade,Documentary,The Other Dream Team,9/28,342,Unrated,"September 28, 2012",1 hrs. 29 min.,TFA,14,"$135,228",2012
"$60,900","$145,100",$23 million,-,Well Go USA,Foreign / Action,Warriors of the Rainbow: Seediq Bale,4/27,343,Unrated,"April 27, 2012",2 hrs. 34 min.,WGUSA,13,"$136,166",2012
"$31,400","$143,400",,11/15,IFC,Documentary,How to Survive a Plague,9/21,344,Unrated,"September 21, 2012",1 hrs. 49 min.,IFC,15,"$132,055",2012
"$16,900","$139,200",,12/20,IFC,Thriller,The Loneliest Planet,10/26,345,Unrated,"October 26, 2012",1 hrs. 53 min.,IFC,13,"$129,579",2012
"$29,200","$138,000",,4/19,IFC,Foreign,Forgiveness of Blood,2/24,346,Unrated,"February 24, 2012",1 hrs. 49 min.,IFC,12,"$126,700",2012
"$33,300","$136,200",,3/28,Roadside Attractions,Documentary,Escape Fire,10/5,347,PG-13,"October 5, 2012",1 hrs. 35 min.,RAtt.,12,"$126,238",2012
"$11,100","$135,800",,-,New Yorker,Foreign,"Turn Me On, Dammit!",3/30,348,Unrated,"March 30, 2012",1 hrs. 16 min.,NYer,5,"$126,085",2012
,"$135,600",,10/4,Entertainment One,Sci-Fi Comedy,Iron Sky,7/25,349,R,"July 25, 2012",1 hrs. 33 min.,EOne,8,"$122,082",2012
"$29,100","$131,000",,7/12,Magnolia,Comedy,God Bless America,5/11,350,R,"May 11, 2012",1 hrs. 44 min.,Magn.,15,"$122,550",2012
"$48,300","$130,800",,9/27,China Lion,Foreign / Action,Bullet Vanishes,8/31,351,Unrated,"August 31, 2012",1 hrs. 44 min.,CL,14,"$117,629",2012
"$40,500","$129,300",,8/2,Magnolia,Period Drama,Bel Ami,6/8,352,R,"June 8, 2012",1 hrs. 42 min.,Magn.,15,"$120,462",2012
"$58,200","$128,600",,6/14,Samuel Goldwyn,Family,Cowgirls n' Angels,5/25,353,PG,"May 25, 2012",1 hrs. 32 min.,Gold.,50,"$120,680",2012
"$13,100","$126,100",,3/14,Snagfilms,Documentary,Beware of Mr. Baker,11/28,354,Unrated,"November 28, 2012",1 hrs. 40 min.,SF,15,"$116,476",2012
"$4,000","$122,700",,10/18,Screen Media,Documentary,Wild Horse Wild Ride,8/24,355,PG,"August 24, 2012",1 hrs. 46 min.,Scre.,21,"$111,205",2012
"$35,200","$122,200",,-,ATO Pictures,Thriller,The Woman in the Fifth,6/15,356,R,"June 15, 2012",1 hrs. 23 min.,ATO,14,"$113,800",2012
"$2,100","$121,600",,12/23,Area23a,Documentary,Burn (2012),11/9,357,Unrated,"November 9, 2012",1 hrs. 26 min.,A23,4,"$113,173Domestic Lifetime Gross: $1,109,276",2012
"$8,400","$120,800",,8/9,International Film Circuit,Documentary,Follow Me: The Yoni Netanyahu Story,5/4,358,Unrated,"May 4, 2012",1 hrs. 24 min.,ICir,19,"$112,679",2012
"$7,100","$118,600",,-,Kino Lorber,Foreign,5 Broken Cameras,5/30,359,Unrated,"May 30, 2012",1 hrs. 30 min.,KL,9,"$109,983",2012
"$93,300","$118,100",,8/2,Arc Entertainment,Comedy,The Obama Effect,7/13,360,PG-13,"July 13, 2012",1 hrs. 25 min.,ArcEnt,25,"$110,904",2012
"$15,200","$117,500",,6/21,Variance Films,Comedy,The Perfect Family,5/4,361,PG-13,"May 4, 2012",1 hrs. 24 min.,Vari.,25,"$110,313",2012
"$26,600","$117,500",,11/22,Oscilloscope Pictures,Comedy / Drama,Hello I Must Be Going,9/7,362,R,"September 7, 2012",1 hrs. 35 min.,Osci.,15,"$106,709",2012
"$11,500","$113,800",,9/6,Magnolia,Comedy / Drama,The Magic of Belle Isle,7/6,363,PG,"July 6, 2012",1 hrs. 49 min.,Magn.,10,"$102,388",2012
"$76,200","$112,800",,10/11,Radius-TWC,Comedy,Butter,10/5,364,R,"October 5, 2012",1 hrs. 26 min.,RTWC,90,"$105,018",2012
"$61,700","$112,100",,9/27,UTV Communications,Foreign / Action,Mugamoodi,8/31,365,Unrated,"August 31, 2012",2 hrs. 30 min.,UTV,21,"$100,809",2012
"$10,200","$110,000",,9/20,Strand,Foreign,"Oslo, August 31st",5/25,366,Unrated,"May 25, 2012",1 hrs. 35 min.,Strand,7,"$101,475",2012
"$9,600","$108,400",,12/6,Oscilloscope Pictures,Drama,Wuthering Heights (2012),10/5,367,Unrated,"October 5, 2012",2 hrs. 9 min.,Osci.,12,"$100,915",2012
"$39,100","$107,800",,11/15,Magnolia,Horror,V/H/S,10/5,368,R,"October 5, 2012",1 hrs. 56 min.,Magn.,19,"$100,345",2012
"$13,500","$106,900",,9/27,Magnolia,Drama,360,8/3,369,R,"August 3, 2012",1 hrs. 51 min.,Magn.,12,"$100,343",2012
"$53,100","$103,100",,6/24,Rocky Mountain Pictures,Action Drama,Hardflip,6/1,370,PG-13,"June 1, 2012",,RM,22,"$96,734",2012
"$22,500","$101,200",,5/17,IFC,Foreign,Goodbye First Love,4/20,371,Unrated,"April 20, 2012",1 hrs. 50 min.,IFC,5,"$95,000",2012
"$60,400","$98,500",,5/24,Freestyle Releasing,Foreign / Horror,The Road (2012),5/11,372,R,"May 11, 2012",1 hrs. 50 min.,Free,50,"$92,476",2012
"$16,800","$94,900",,2/21,Music Box Films,Drama,Starlet,11/9,373,Unrated,"November 9, 2012",1 hrs. 43 min.,MBox,10,"$88,212",2012
"$11,800","$94,100",,10/11,Music Box Films,Documentary,Marina Abramovic: The Artist is Present,6/13,374,Unrated,"June 13, 2012",1 hrs. 46 min.,MBox,5,"$86,637",2012
"$28,700","$92,200",,11/8,Sycamore,Drama,The Eye of the Storm,9/7,375,Unrated,"September 7, 2012",1 hrs. 59 min.,SEG,9,"$83,566",2012
"$43,700","$87,500",,11/8,Rocky Mountain Pictures,Documentary,Hating Breitbart,10/19,376,R,"October 19, 2012",1 hrs. 25 min.,RM,8,"$81,432",2012
"$32,300","$85,600",,3/1,Magnolia,Horror,The Innkeepers,2/3,377,R,"February 3, 2012",1 hrs. 41 min.,Magn.,25,"$78,396",2012
"$12,100","$84,100",,11/1,Tribeca Film,Foreign / Action,Hara-Kiri: Death of a Samurai,7/20,378,Unrated,"July 20, 2012",2 hrs. 6 min.,Trib.,5,"$75,688",2012
,"$83,600",,5/16,Onyx Films,Documentary,Harvest of Empire,9/28,379,Unrated,"September 28, 2012",1 hrs. 30 min.,Onyx,2,"$79,627",2012
"$13,800","$83,400",,1/17,Palisades Tartan,Documentary,This is Not a Film,2/29,380,Unrated,"February 29, 2012",1 hrs. 15 min.,PalT,5,"$77,016",2012
"$15,300","$81,500",,-,Samuel Goldwyn,Documentary,The Island President,3/28,381,PG,"March 28, 2012",1 hrs. 41 min.,Gold.,5,"$76,398",2012
"$4,000","$79,800",,8/9,Rocky Mountain Pictures,Documentary,Runaway Slave,7/6,382,Unrated,"July 6, 2012",1 hrs. 48 min.,RM,6,"$71,737",2012
"$19,600","$79,700",,5/3,PMK*BNC,Drama / Thriller,On the Ice,2/17,383,R,"February 17, 2012",1 hrs. 36 min.,PMKBNC,5,"$73,492",2012
"$17,600","$78,500",,-,Cinedigm Entertainment,Documentary,The Invisible War,6/22,384,Unrated,"June 22, 2012",1 hrs. 33 min.,Cdgm.,19,"$71,968",2012
"$11,700","$78,200",,-,Tribeca Film,Drama,Detachment,3/16,385,Unrated,"March 16, 2012",1 hrs. 40 min.,Trib.,15,"$72,689",2012
"$44,500","$76,400",,4/12,Millennium Ent.,Horror Thriller,Intruders,3/30,386,R,"March 30, 2012",1 hrs. 40 min.,MNE,33,"$69,136",2012
"$22,600","$75,800",,3/15,Rocky Mountain Pictures,Documentary,An Inconsistent Truth,1/27,387,PG,"January 27, 2012",1 hrs. 29 min.,RM,3,"$69,394",2012
"$19,000","$74,800",,6/3,CJ Entertainment,Foreign,My Way (2012),4/20,388,R,"April 20, 2012",2 hrs. 24 min.,CJ,22,"$70,177",2012
"$53,200","$74,000",,-,Eros,Foreign,Taur Mittran Di,5/11,389,Unrated,"May 11, 2012",,Eros,24,"$69,510",2012
"$21,900","$73,300",,9/20,Drafthouse,Foreign,Klown,7/27,390,R,"July 27, 2012",1 hrs. 29 min.,Drft.,16,"$68,795",2012
"$22,100","$71,700",,10/18,Hannover House,Animation,Toys in the Attic,9/7,391,PG,"September 7, 2012",1 hrs. 20 min.,Hann.,27,"$64,918",2012
"$32,300","$71,600",,8/16,China Lion,Foreign,Girlfriend Boyfriend - GF BF,8/3,392,Unrated,"August 3, 2012",1 hrs. 45 min.,CL,16,"$64,414",2012
"$20,800","$71,400",,1/24,Magnolia,Crime,Deadfall (2012),12/7,393,R,"December 7, 2012",1 hrs. 34 min.,Magn.,17,"$66,351",2012
"$12,300","$68,600",,4/26,Variance Films,Foreign / Action,Let the Bullets Fly,3/2,394,Unrated,"March 2, 2012",2 hrs. 12 min.,Vari.,10,"$63,012",2012
"$19,900","$68,300",,11/11,Radius-TWC,Comedy,The Details,11/2,395,R,"November 2, 2012",1 hrs. 41 min.,RTWC,73,"$63,595",2012
"$25,800","$67,300",,-,Dada Films,Drama,Backwards,9/21,396,PG,"September 21, 2012",1 hrs. 29 min.,Da.,9,"$61,465",2012
,"$66,600",,-,Warner Bros.,Romance,The Bodyguard (2012 re-release),3/28,397,R,"March 28, 2012",2 hrs. 10 min.,WB,484,"$61,020Domestic Lifetime Gross: $122,006,740",2012
"$14,100","$66,100",,6/13,Cinema Guild,Foreign,Neighboring Sounds,8/24,398,Unrated,"August 24, 2012",2 hrs. 11 min.,CGld,3,"$60,255",2012
"$1,600","$65,000",,3/14,Zeitgeist,Documentary,Gregory Crewdson: Brief Encounters,11/2,399,Unrated,"November 2, 2012",1 hrs. 17 min.,Zeit.,3,"$60,064",2012
"$7,700","$65,000",,11/15,Tribeca Film,Documentary,Side By Side,8/17,400,Unrated,"August 17, 2012",1 hrs. 39 min.,Trib.,9,"$58,825",2012
"$14,000","$64,600",,3/15,IFC,Foreign,Declaration of War,1/27,401,Unrated,"January 27, 2012",1 hrs. 50 min.,IFC,11,"$59,100",2012
"$34,600","$63,500",,10/18,China Lion,Foreign,Vulgaria,9/28,402,Unrated,"September 28, 2012",1 hrs. 32 min.,CL,16,"$59,059",2012
"$10,000","$61,200",,4/25,Cinema Guild,Foreign,The Turin Horse,2/10,403,Unrated,"February 10, 2012",2 hrs. 26 min.,CGld,3,"$56,391",2012
"$5,300","$60,900",,8/2,Magnolia,Sci-Fi,Beyond the Black Rainbow,5/18,404,R,"May 18, 2012",1 hrs. 50 min.,Magn.,5,"$56,491",2012
"$11,300","$60,100",,-,Cinema Guild,Comedy,Natural Selection,3/16,405,R,"March 16, 2012",1 hrs. 30 min.,CGld,3,"$55,282",2012
"$49,400","$59,000",,5/13,Tyscot Manhaddon & Releve,Drama,Deitrick Haddon's A Beautiful Soul,5/4,406,PG-13,"May 4, 2012",1 hrs. 30 min.,TMF&RE,20,"$54,008",2012
"$45,500","$58,400",,10/4,Magnolia,Documentary,Occupy Unmasked,9/21,407,Unrated,"September 21, 2012",,Magn.,4,"$52,768",2012
,"$58,300",,-,Film Movement,Foreign,Free Men,3/16,408,Unrated,"March 16, 2012",1 hrs. 39 min.,FM,4,"$53,810",2012
"$19,400","$58,000",,12/6,Well Go USA,Foreign,Dangerous Liaisons (2012),11/9,409,Unrated,"November 9, 2012",1 hrs. 50 min.,WGUSA,6,"$54,000",2012
"$4,400","$57,700",,9/20,First Run,Documentary,Surviving Progress,4/6,410,Unrated,"April 6, 2012",1 hrs. 26 min.,FRun,6,"$53,953",2012
"$57,500","$57,500",,2/26,Yash Raj,Foreign,Jodi Breakers,2/24,411,Unrated,"February 24, 2012",2 hrs. 26 min.,Yash,45,"$52,618",2012
"$3,200","$57,400",,8/30,Flicker Alley,Documentary,A Trip to the Moon/The Extraordinary Voyage,2/10,412,Unrated,"February 10, 2012",,FA,6,"$52,986",2012
"$11,500","$56,100",,8/16,Millennium Ent.,Thriller,Red Lights (2012),7/13,413,R,"July 13, 2012",1 hrs. 53 min.,MNE,18,"$52,624",2012
"$7,300","$54,100",,12/27,Drafthouse,Thriller,Wake in Fright,10/5,414,R,"October 5, 2012",,Drft.,12,"$50,394",2012
"$14,800","$54,100",,1/3,Tribeca Film,Drama,The Fitzgerald Family Christmas,12/7,415,PG-13,"December 7, 2012",1 hrs. 39 min.,Trib.,21,"$50,292",2012
"$19,800","$53,700",,-,Well Go USA,Foreign / Action,Painted Skin: The Resurrection,8/17,416,Unrated,"August 17, 2012",2 hrs. 11 min.,WGUSA,6,"$50,425",2012
"$25,400","$52,300",,2/16,China Lion,Foreign,"All's Well, End's Well (2012)",1/27,417,Unrated,"January 27, 2012",1 hrs. 55 min.,CL,20,"$47,919",2012
"$6,300","$52,000",,3/7,Cinema Guild,Foreign,Step Up to the Plate,9/14,418,Unrated,"September 14, 2012",1 hrs. 26 min.,CGld,6,"$47,439",2012
"$14,700","$51,900",,6/3,S2BN Films,Documentary,Sing Your Song,1/13,419,Unrated,"January 13, 2012",1 hrs. 43 min.,S2BN,4,"$47,718",2012
"$5,100","$51,300",,11/8,Weinstein Company,Foreign,War of the Buttons (2012),10/12,420,PG-13,"October 12, 2012",,Wein.,35,"$47,771",2012
"$16,000","$49,800",,9/3,Dada Films,Comedy,Union Square,7/13,421,Unrated,"July 13, 2012",1 hrs. 20 min.,Da.,4,"$44,830",2012
"$22,900","$49,100",,9/13,Strand,Documentary,Ballplayer: Pelotero,7/13,422,Unrated,"July 13, 2012",1 hrs. 12 min.,Strand,10,"$46,109",2012
"$5,200","$48,900",,5/3,First Run,Documentary,The Pruitt-Igoe Myth,1/20,423,Unrated,"January 20, 2012",1 hrs. 19 min.,FRun,6,"$44,883",2012
"$19,200","$47,700",,6/21,China Lion,Foreign,Double Trouble ,6/8,424,Unrated,"June 8, 2012",1 hrs. 30 min.,CL,12,"$44,788",2012
,"$47,100",,-,Area23a,Documentary,Fixing the Future,7/18,425,Unrated,"July 18, 2012",1 hrs. 37 min.,A23,,"$42,393",2012
"$6,100","$47,000",,-,Fisher-Klingenstein Films,Documentary,OC87,5/25,427,Unrated,"May 25, 2012",1 hrs. 31 min.,FKF,6,"$43,583",2012
"$6,200","$47,000",,8/23,Rialto,Comedy / Drama,The Graduate: 45th Anniversary Reunion,4/11,426,PG,"April 11, 2012",1 hrs. 46 min.,Rialto,2,"$43,466Domestic Lifetime Gross: $104,945,305",2012
"$4,000","$46,900",,10/18,First Run,Foreign,Nobody Else But You,5/11,428,Unrated,"May 11, 2012",1 hrs. 42 min.,FRun,4,"$43,040",2012
"$13,800","$46,300",,5/19,Kino Lorber,Foreign,All Together,10/19,429,Unrated,"October 19, 2012",1 hrs. 36 min.,KL,10,"$43,180",2012
"$9,500","$45,200",,5/24,ATO Pictures,Documentary,Last Call at the Oasis,5/4,430,PG-13,"May 4, 2012",1 hrs. 45 min.,ATO,6,"$42,423",2012
"$1,600","$44,500","$750,000",10/11,Outsider Films,Comedy,Fat Kid Rules the World,10/5,431,R,"October 5, 2012",,OutF,1,"$41,457",2012
"$6,400","$44,200",,1/3,Tribeca Film,Drama,The Comedy,11/9,432,Unrated,"November 9, 2012",1 hrs. 30 min.,Trib.,4,"$41,113",2012
"$16,900","$44,100",,5/6,Drafthouse,Comedy,The FP,3/16,433,R,"March 16, 2012",1 hrs. 22 min.,Drft.,28,"$40,557",2012
"$22,500","$44,000",,3/22,UTV Communications,Foreign,Paan Singh Tomar,3/2,434,Unrated,"March 2, 2012",2 hrs. 15 min.,UTV,10,"$40,311",2012
"$27,800","$43,300",,8/16,Roadside Attractions,Action / Adventure,Soldiers of Fortune,8/3,435,R,"August 3, 2012",1 hrs. 34 min.,RAtt.,50,"$38,898",2012
"$6,300","$42,200",,11/15,Area23a,Documentary,Death by China,8/17,436,Unrated,"August 17, 2012",1 hrs. 4 min.,A23,3,"$38,492",2012
"$6,500","$41,700",,8/2,Abramorama,Documentary,Paul Williams Still Alive,6/8,437,PG-13,"June 8, 2012",1 hrs. 24 min.,Abr.,2,"$38,691",2012
"$4,600","$41,300",,8/2,Kino Lorber,Foreign,The Fairy,2/24,438,Unrated,"February 24, 2012",1 hrs. 33 min.,KL,6,"$38,399",2012
"$5,300","$40,700",,-,First Run,Documentary,Wagner & Me,12/7,439,Unrated,"December 7, 2012",1 hrs. 29 min.,FRun,4,"$37,745",2012
"$11,700","$40,400",,3/29,Janus Films,Foreign,Children of Paradise (2012 re-release),3/9,440,Unrated,"March 9, 2012",2 hrs. 43 min.,Jan.,2,"$36,986",2012
"$12,500","$39,200",,-,Rialto,Foreign,Max et les Ferrailleurs (Max and the Junkmen) (2012 re-release),8/10,441,Unrated,"August 10, 2012",1 hrs. 47 min.,Rialto,2,"$35,387",2012
"$38,100","$39,000",,4/8,NeoClassics Films,Foreign / Action,Fetih 1453: The Conquest of Constantinople,4/6,442,Unrated,"April 6, 2012",2 hrs. 40 min.,NeoC,4,"$35,730",2012
"$19,600","$38,600",,5/31,Paladin,Documentary,Mansome,5/18,443,PG-13,"May 18, 2012",1 hrs. 24 min.,Pala.,20,"$36,280",2012
"$40,000","$38,300",,-,Wrekin Hill,Comedy,The Inbetweeners Movie,9/7,444,R,"September 7, 2012",1 hrs. 35 min.,WHE,10,"$36,000",2012
"$24,600","$38,100",,9/27,China Lion,Foreign / Action,Bangkok Revenge,9/14,445,Unrated,"September 14, 2012",1 hrs. 21 min.,CL,22,"$35,784",2012
"$8,700","$36,900",$1.5 million,4/29,Wrekin Hill,Documentary,Comic-Con Episode IV: A Fan's Hope,4/6,446,PG-13,"April 6, 2012",1 hrs. 28 min.,WHE,6,"$34,665",2012
"$7,200","$36,900",,4/18,First Run,Documentary,Orchestra of Exiles,10/26,447,Unrated,"October 26, 2012",1 hrs. 25 min.,FRun,5,"$34,577",2012
"$6,900","$36,400",,-,Variance Films,Documentary,Hit So Hard,4/13,448,R,"April 13, 2012",1 hrs. 43 min.,Vari.,4,"$34,025",2012
"$9,900","$34,800",,-,Paladin,Romance,Musical Chairs,3/23,449,PG,"March 23, 2012",1 hrs. 40 min.,Pala.,12,"$31,478",2012
"$27,000","$34,300",,11/8,Rocky Mountain Pictures,Documentary,District of Corruption,10/26,450,Unrated,"October 26, 2012",,RM,3,"$31,954",2012
"$8,500","$34,100",,-,Kino Lorber,Documentary,Meet the Fokkens,8/8,451,Unrated,"August 8, 2012",1 hrs. 20 min.,KL,1,"$30,810",2012
"$5,700","$33,800",,-,Kino Lorber,Foreign,Whores' Glory,4/27,452,Unrated,"April 27, 2012",1 hrs. 50 min.,KL,3,"$31,420",2012
"$6,000","$33,800",,-,New Yorker,Foreign,Celine & Julie Go Boating (re-issue),5/4,453,Unrated,"May 4, 2012",3 hrs. 13 min.,NYer,1,"$31,452",2012
"$20,900","$33,200",,9/20,Music Box Films,Foreign,Hermano,8/24,454,Unrated,"August 24, 2012",1 hrs. 37 min.,MBox,49,"$29,864",2012
"$16,900","$33,100",,8/9,Samuel Goldwyn,Foreign,Sacrifice,7/27,455,R,"July 27, 2012",2 hrs. 2 min.,Gold.,11,"$29,792",2012
"$18,200","$33,000",,-,UTV Communications,Foreign,Kalakalappu@Masala Cafe,5/11,456,Unrated,"May 11, 2012",2 hrs. 15 min.,UTV,10,"$30,949",2012
"$21,200","$33,000",,11/15,Roadside Attractions,Horror Thriller,The Bay,11/2,457,R,"November 2, 2012",1 hrs. 24 min.,RAtt.,23,"$30,668",2012
"$21,500","$32,900",,5/3,PMK*BNC,Comedy,L!fe Happens,4/13,458,R,"April 13, 2012",1 hrs. 40 min.,PMKBNC,16,"$30,905",2012
$700,"$32,900",,7/26,Joules Films,Drama,Hide Away (2012),5/25,459,PG-13,"May 25, 2012",1 hrs. 23 min.,JLF,5,"$30,655",2012
"$5,000","$32,200",,11/22,International Film Circuit,Documentary,You've Been Trumped,8/3,460,Unrated,"August 3, 2012",1 hrs. 40 min.,ICir,5,"$29,273",2012
"$10,700","$31,700",,3/8,IFC,Horror,Kill List,2/3,461,Unrated,"February 3, 2012",1 hrs. 35 min.,IFC,10,"$29,063",2012
"$3,200","$31,200",,9/29,Film Movement,Documentary,Hitler's Children,11/16,462,Unrated,"November 16, 2012",0 hrs. 59 min.,FM,3,"$28,663",2012
"$4,800","$30,500",,2/21,Strand,Foreign,North Sea Texas,11/2,463,Unrated,"November 2, 2012",,Strand,3,"$28,307",2012
"$16,900","$30,100",,11/8,Brainstorm Media,Drama,Least Among Saints,10/12,464,R,"October 12, 2012",1 hrs. 47 min.,BSM,8,"$28,026",2012
"$7,400","$30,100",,2/14,Rialto,Foreign,Port of Shadows (2012 re-issue),9/14,465,Unrated,"September 14, 2012",1 hrs. 31 min.,Rialto,2,"$27,389",2012
"$14,500","$29,900",,-,Drafthouse,Documentary,The Ambassador,8/29,466,Unrated,"August 29, 2012",1 hrs. 37 min.,Drft.,8,"$28,102",2012
"$1,800","$29,000",,7/4,The Film Desk,Foreign,"The Devil, Probably (2012 re-release)",1/13,467,Unrated,"January 13, 2012",1 hrs. 35 min.,FDesk,2,"$26,816",2012
"$2,900","$29,000",,9/13,First Run,Documentary,"Pink Ribbons, Inc.",6/1,468,R,"June 1, 2012",1 hrs. 38 min.,FRun,4,"$26,608",2012
"$8,400","$28,500",,7/5,Strand,Romance,Here (2012),4/13,469,Unrated,"April 13, 2012",2 hrs. 6 min.,Strand,2,"$26,743",2012
"$6,600","$28,100",,-,Rialto,Foreign,Django (2012 re-release),12/21,470,Unrated,"December 21, 2012",1 hrs. 31 min.,Rialto,10,"$25,916",2012
"$9,400","$27,600",,3/22,Indican,Horror,Death of the Virgin,2/10,471,Unrated,"February 10, 2012",1 hrs. 43 min.,Indic.,3,"$25,247",2012
"$7,800","$27,200",,11/22,Magnolia,Drama,Nobody Walks,10/19,472,R,"October 19, 2012",1 hrs. 23 min.,Magn.,7,"$25,342",2012
